Category	Term	Count	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR	IL1R1
GOTERM_BP_FAT	GO:0031399~regulation of protein modification process	34	0.080064746	"KDM3A, MAGED1, STK39, XIAP, DUSP18, ADCY1, RCHY1, CRKL, ZNHIT1, RASSF2, SYNGAP1, FNTA, FLRT3, HES1, FBXO5, FNIP1, ECT2, LYN, EPHA4, CDKN2B, XBP1, NQO2, EDN1, FN1, EIF2AK3, HUS1, ACVR2A, ITCH, CCNG1, FGF18, BCOR, FGF13, TRIB1, RAB3GAP1"	258	1664	16650	1.318621422	1	1	1	
GOTERM_BP_FAT	GO:0044093~positive regulation of molecular function	37	0.080571714	"TRIO, TNKS, IRS1, MAGED1, STK39, MGST2, ADCY1, ANTXR1, ARHGAP36, CRKL, CASP8, RASSF2, SYNGAP1, GM2A, FNTA, HES1, FBXO5, FNIP1, ECT2, SPTAN1, RALGPS1, SPTBN1, LYN, EPHA4, EDN1, ANXA3, RALGAPA2, FN1, EIF2AK3, ARHGAP10, DKC1, C8ORF44-SGK3, FGF18, SGK3, FGF13, DCP1A, RAB3GAP1"	258	1840	16650	1.297712336	1	1	1	
GOTERM_BP_FAT	GO:0071222~cellular response to lipopolysaccharide	6	0.081291633	"LYN, HCK, XBP1, LBP, TFPI, TRIB1"	258	149	16650	2.59872015	1	1	1	
GOTERM_BP_FAT	GO:0006749~glutathione metabolic process	4	0.081972162	"GSTK1, IDH1, MGST2, GDAP1"	258	66	16650	3.911205074	1	1	1	
GOTERM_BP_FAT	GO:0002573~myeloid leukocyte differentiation	7	0.082566654	"LYN, KLF10, CASP8, RASSF2, PIR, MYH9, TRIB1"	258	195	16650	2.316636852	1	1	1	
GOTERM_BP_FAT	GO:0014812~muscle cell migration	4	0.084881515	"XBP1, ANXA1, IGFBP5, TRIB1"	258	67	16650	3.852828879	1	1	1	
GOTERM_BP_FAT	GO:0009166~nucleotide catabolic process	4	0.084881515	"NT5E, OGG1, NUDT1, PDE7A"	258	67	16650	3.852828879	1	1	1	
GOTERM_BP_FAT	GO:1902105~regulation of leukocyte differentiation	8	0.085168233	"LYN, KLF10, XBP1, EGR3, CASP8, RASSF2, ANXA1, TRIB1"	258	244	16650	2.115897827	1	1	1	
GOTERM_BP_FAT	GO:0006979~response to oxidative stress	11	0.085222867	"EDN1, XBP1, ANXA1, GPX3, OGG1, IDH1, NUDT1, PTPRK, ECT2, MET, MICB"	258	394	16650	1.801735332	1	1	1	
GOTERM_BP_FAT	GO:0040007~growth	21	0.085377106	"XBP1, EDN1, FOXC1, ANXA1, IGFBP5, CRIM1, CCM2L, FN1, PTPN12, OSGIN2, CDKN2AIP, ITCH, LHX2, C8ORF44-SGK3, FLRT3, DPYSL2, SGK3, LBP, BMPR1B, FGF13, PLS1"	258	932	16650	1.454112187	1	1	1	
GOTERM_BP_FAT	GO:0043085~positive regulation of catalytic activity	32	0.085850327	"TRIO, TNKS, IRS1, MAGED1, MGST2, ADCY1, ANTXR1, ARHGAP36, CRKL, CASP8, RASSF2, SYNGAP1, GM2A, FNTA, FBXO5, FNIP1, ECT2, SPTAN1, RALGPS1, SPTBN1, LYN, EPHA4, EDN1, RALGAPA2, FN1, EIF2AK3, ARHGAP10, DKC1, FGF18, FGF13, DCP1A, RAB3GAP1"	258	1559	16650	1.324641616	1	1	1	
GOTERM_BP_FAT	GO:0012501~programmed cell death	37	0.086475495	"SRPX, FOXC1, TRIO, MAGED1, OGG1, XIAP, HK2, PARL, CASP8, RASSF2, SYNGAP1, FNTA, FNIP1, ECT2, RBM5, BARD1, LYN, CAST, XBP1, NQO2, EDN1, EGR3, ANXA1, EYA2, EIF2AK3, SIRT5, SULF1, ARHGAP10, HCK, ITCH, C8ORF44-SGK3, STK17B, SGK3, TOP1, BMPR1B, MET, SLC25A6"	258	1852	16650	1.289303832	1	1	1	
GOTERM_BP_FAT	GO:0002832~negative regulation of response to biotic stimulus	3	0.087016694	"ITCH, TRIB1, MICB"	258	32	16650	6.050145349	1	1	1	
GOTERM_BP_FAT	GO:1903793~positive regulation of anion transport	3	0.087016694	"EDN1, DPYSL2, RAB3GAP1"	258	32	16650	6.050145349	1	1	1	
GOTERM_BP_FAT	GO:0040012~regulation of locomotion	18	0.087238377	"LYN, XBP1, EDN1, ANXA1, IGFBP5, IL1R1, ANXA3, FN1, PRKX, PTPRK, SULF1, C8ORF44-SGK3, FGF18, ZSWIM6, SGK3, LBP, TRIB1, MET"	258	768	16650	1.512536337	1	1	1	
GOTERM_BP_FAT	GO:0010595~positive regulation of endothelial cell migration	4	0.087834454	"EDN1, ANXA3, FGF18, MET"	258	68	16650	3.796169631	1	1	1	
GOTERM_BP_FAT	GO:0048659~smooth muscle cell proliferation	5	0.088421938	"EDN1, NQO2, XBP1, IGFBP5, TRIB1"	258	109	16650	2.960315767	1	1	1	
GOTERM_BP_FAT	GO:2000973~regulation of pro-B cell differentiation	2	0.089124395	"HES1, FNIP1"	258	6	16650	21.51162791	1	1	1	
GOTERM_BP_FAT	GO:0050673~epithelial cell proliferation	10	0.090079817	"CDKN2B, XBP1, EGR3, IGFBP5, MAGED1, FGF18, PRKX, PTPRK, SULF1, ACVR2A"	258	347	16650	1.85979492	1	1	1	
GOTERM_BP_FAT	GO:0045667~regulation of osteoblast differentiation	5	0.090706617	"RASSF2, ZHX3, IGFBP5, BMPR1B, ACVR2A"	258	110	16650	2.933403805	1	1	1	
GOTERM_BP_FAT	GO:0009311~oligosaccharide metabolic process	4	0.090830272	"GM2A, ST3GAL5, MAN1A1, ST3GAL1"	258	69	16650	3.741152679	1	1	1	
GOTERM_BP_FAT	GO:0031532~actin cytoskeleton reorganization	4	0.090830272	"HCK, ANXA1, MYH9, ANTXR1"	258	69	16650	3.741152679	1	1	1	
GOTERM_BP_FAT	GO:0051336~regulation of hydrolase activity	28	0.091017939	"TRIO, IRS1, XIAP, TFPI, ANTXR1, ARHGAP36, CASP8, SYNGAP1, GM2A, FNTA, PDE6D, FNIP1, ECT2, SPTAN1, RALGPS1, SPTBN1, CAST, EPHA4, ANXA1, NIFK, RALGAPA2, FN1, CRIM1, EIF2AK3, ARHGAP10, FGF18, ANOS1, RAB3GAP1"	258	1337	16650	1.351515889	1	1	1	
GOTERM_BP_FAT	GO:0043069~negative regulation of programmed cell death	19	0.091225377	"BARD1, CAST, XBP1, EDN1, FOXC1, EGR3, ANXA1, EYA2, OGG1, XIAP, SIRT5, PARL, ARHGAP10, HCK, ITCH, CASP8, SYNGAP1, FNIP1, MET"	258	829	16650	1.479086599	1	1	1	
GOTERM_BP_FAT	GO:0033036~macromolecule localization	53	0.091470102	"IRS1, OGG1, PTPRK, MAIP1, HK2, GLE1, CASP8, SYNGAP1, FNTA, GM2A, LBP, PLS1, PLA2G12A, EDN1, ANXA1, MIOS, LMTK2, DKC1, TMSB15B, MYH9, PLIN2, SLC25A6, NUP205, TNKS, STX18, RGPD6, RGPD5, RGPD8, TSPAN33, PARL, FIP1L1, CLTCL1, G3BP2, HES1, ECT2, SPTBN1, BARD1, LYN, ABCA2, SEC24B, XBP1, FN1, EIF2AK3, RANBP6, GDAP1, TMCO6, KCNS3, CPE, ESYT2, FGF13, DCP1A, PAM, RAB3GAP1"	258	2817	16650	1.214181341	1	1	1	
GOTERM_BP_FAT	GO:0045747~positive regulation of Notch signaling pathway	3	0.091721256	"SLC35C2, HES1, TSPAN33"	258	33	16650	5.866807611	1	1	1	
GOTERM_BP_FAT	GO:0000281~mitotic cytokinesis	3	0.091721256	"ANLN, KIF4A, SPTBN1"	258	33	16650	5.866807611	1	1	1	
GOTERM_BP_FAT	GO:0033002~muscle cell proliferation	6	0.092421275	"EDN1, NQO2, XBP1, FOXC1, IGFBP5, TRIB1"	258	155	16650	2.498124531	1	1	1	
GOTERM_BP_FAT	GO:0071219~cellular response to molecule of bacterial origin	6	0.092421275	"LYN, HCK, XBP1, LBP, TFPI, TRIB1"	258	155	16650	2.498124531	1	1	1	
GOTERM_BP_FAT	GO:0043043~peptide biosynthetic process	16	0.092985728	"PTCD3, PRORSD1P, IGFBP5, EIF2AK3, MGST2, MRPL47, MRPS5, MRPL32, GLE1, PURA, MRPL1, RPL7L1, DGCR8, MTRF1L, SLC25A6, FARSB"	258	667	16650	1.548063178	1	1	1	
GOTERM_BP_FAT	GO:0043933~macromolecular complex subunit organization	47	0.093864848	"KDM3A, FOXC1, NUP205, SLC1A1, MRPL32, GLE1, CASP8, ZNHIT1, MRPL1, TRIM4, SMN2, EPC2, HES1, SMN1, FBXO5, FNIP1, ECT2, SPTAN1, RBM5, SPTBN1, PTCD3, ZNF462, XBP1, SEC24B, NIFK, DTX3L, EYA2, VBP1, GPX3, FN1, EIF2AK3, SIRT5, MRPL47, CDYL, RANBP6, MRPS5, SAP30, ANLN, HCK, KCNS3, TMSB15B, BCOR, TOP1, FGF13, PAM, MTRF1L, FARSB"	258	2461	16650	1.232482542	1	1	1	
GOTERM_BP_FAT	GO:0001558~regulation of cell growth	11	0.095312264	"EDN1, ITCH, IGFBP5, C8ORF44-SGK3, DPYSL2, CRIM1, FN1, SGK3, OSGIN2, FGF13, CDKN2AIP"	258	403	16650	1.761498067	1	1	1	
GOTERM_BP_FAT	GO:0032434~regulation of proteasomal ubiquitin-dependent protein catabolic process	5	0.095360115	"XBP1, RNF114, RNF19A, RCHY1, TRIB1"	258	112	16650	2.881021595	1	1	1	
GOTERM_BP_FAT	GO:0032496~response to lipopolysaccharide	9	0.096284762	"LYN, HCK, EDN1, XBP1, CASP8, MGST2, LBP, TFPI, TRIB1"	258	302	16650	1.923225012	1	1	1	
GOTERM_BP_FAT	GO:0071396~cellular response to lipid	13	0.096570743	"LYN, DDX18, XBP1, KDM3A, EDN1, ANXA1, RBFOX2, ADCY1, FBXO32, TFPI, HCK, LBP, TRIB1"	258	509	16650	1.64823868	1	1	1	
GOTERM_BP_FAT	GO:2000027~regulation of organ morphogenesis	8	0.097170325	"EDN1, XBP1, FOXC1, SEC24B, MAGED1, HES1, BCOR, SULF1"	258	252	16650	2.048726467	1	1	1	
GOTERM_BP_FAT	GO:0048660~regulation of smooth muscle cell proliferation	5	0.097728435	"EDN1, NQO2, XBP1, IGFBP5, TRIB1"	258	113	16650	2.855525828	1	1	1	
GOTERM_BP_FAT	GO:0002761~regulation of myeloid leukocyte differentiation	5	0.097728435	"LYN, KLF10, CASP8, RASSF2, TRIB1"	258	113	16650	2.855525828	1	1	1	
