,GSM4731601,GSM4731602,GSM4731603,GSM4731604,GSM4731605,GSM4731606,GSM4731607,GSM4731608,GSM4731609,GSM4731610,GSM4731611,GSM4731612,GSM4731613,GSM4731614,GSM4731615,GSM4731616,GSM4731617,GSM4731618
CHCHD5,6.922892158,6.997550393,6.587304298,6.850254407,6.671479429,6.864575357,6.773639605,6.836902603,6.477523251,6.824786419,6.76361714,6.541455798,6.40665088,6.566528886,6.513331039,5.998725296,6.205361477,6.612293599
FAM138B,3.83969694,3.836368648,3.992127741,3.838654556,3.65745034,3.829592156,3.901956139,3.700799308,3.945842594,3.669465762,3.658959524,3.758682142,3.943517354,4.845475536,4.553572036,3.792130867,3.691879499,3.732688545
ACTR3,9.769343658,9.590713901,9.966184331,9.775076232,10.18744342,9.726904677,9.67966048,9.823556022,10.1882981,9.977754687,9.99673127,10.31094158,10.15218729,10.33061704,10.30682596,10.39995727,10.62729619,10.15809329
DDX18,8.107084043,7.803311479,7.877080719,8.007031879,8.15287851,7.986909364,7.840049573,8.103122157,8.192951451,8.280893254,8.305699195,8.155566067,8.466067872,8.336979688,8.391074225,8.941316054,8.582680528,8.353097121
CCDC93,7.344925978,7.137379331,7.595103032,7.324920987,7.627013364,7.25353432,7.012126564,7.388085313,7.457489705,7.386405227,7.401719506,7.476407033,7.323546258,7.72563697,7.654929496,8.080338344,8.153435674,7.627077979
AC013457.1,4.461798704,4.44040316,4.515534233,4.676337593,4.960175339,4.72322717,4.673311253,4.640417733,4.758328852,4.42912674,4.432858562,4.54289493,4.734217784,4.571663594,5.091801798,4.384244321,4.311591227,4.516670837
STEAP3,7.468571269,7.561040772,7.35201252,7.518204807,7.335910929,7.599447874,7.459085288,7.482114272,7.318499244,7.435291755,7.43382034,7.289345074,7.07497477,6.998942292,7.032501517,6.820405011,6.620857722,6.926064031
TMEM37,5.608205366,5.818436574,5.880474154,5.86992347,5.609910732,5.851531813,5.839018437,5.668216116,5.628538853,5.534350388,5.587983334,5.6749548,5.512706682,5.465183191,5.405566158,5.108275835,5.022933521,5.207514109
TMEM185B,7.932252038,7.992566633,7.808998948,8.004526114,7.804497312,8.020551126,7.792192555,8.032447055,7.502103251,8.192641677,8.088382133,7.482620364,8.294475928,8.435928872,8.443359021,8.713877605,7.958581782,8.439719264
RALB,8.921047296,8.861728774,8.805130984,8.888764914,8.780054236,8.86721856,8.789291171,8.900663741,8.874485938,8.87749056,8.9590239,8.849208527,9.374578288,9.006360579,9.086004509,9.448708966,9.336585621,9.555157999
INHBB,8.074094852,7.846691932,8.421366659,7.995578275,8.334854863,8.035655507,7.716208653,7.963057002,8.146955723,8.35567018,8.226455327,8.07554846,9.241315144,9.398169116,9.446477047,10.38124293,10.21564756,9.814831026
CLASP1,8.120129495,7.941462249,8.13847861,8.028920408,8.201309171,8.006277711,7.862182419,8.076617894,8.155373714,8.066441517,8.089424101,8.049942796,7.550707908,7.76266886,7.698912441,7.565082024,7.695683207,7.499298088
RNU4ATAC,11.02568086,10.90747187,10.65492955,10.87207759,11.05393049,11.55667517,10.53716094,10.76438433,10.82261824,10.81838475,10.86381275,10.77613197,10.6471159,10.33464019,10.62267629,11.30293544,10.91627197,11.25347785
NIFK-AS1,4.63155601,4.575202043,4.602965799,4.486234512,4.630942602,4.571910052,4.567751672,4.72435896,4.708883783,4.556010158,4.632349759,4.598216476,4.423129282,4.642740892,4.465525045,4.395577247,4.491007524,4.338674844
NIFK,8.17760558,8.034006108,8.516535651,8.239016248,8.560582831,8.196862713,8.173417429,8.249881031,8.595613718,8.559415214,8.53176645,8.830092826,9.368181246,9.44496825,9.368614347,9.533260238,9.600097061,9.323895241
WDR33,7.336602288,7.066465694,7.261051799,7.274514281,7.468236132,7.284911945,7.103603898,7.407358391,7.490397128,7.515742999,7.567426105,7.431511031,7.726910355,7.646037852,7.664507209,8.174109076,7.952959905,7.871296895
POLR2D,7.765664219,7.630942181,7.407793417,7.797193028,7.692064152,7.749845085,7.670082032,7.729633487,7.612847698,7.800399543,7.848834339,7.386284346,7.950371132,7.70294966,7.860478651,8.346670704,8.07134406,8.041374988
AMMECR1L,7.964412443,7.837664833,7.81550514,7.865422562,7.758830267,8.080505414,7.721602258,7.956949052,7.966630449,8.071320369,8.054282093,7.915387242,8.28520932,8.438052154,8.30968964,8.532310791,8.581762067,8.557191945
LINC02572,4.83153047,4.953565995,5.30163492,4.871470853,4.798510209,4.711700236,5.032903855,4.834477215,4.782575434,4.625230694,4.599089494,4.868237917,5.03901486,4.936558612,4.987886866,4.626614852,4.727186483,4.743782026
RAB6C-AS1,5.470174089,5.428697762,5.616944367,5.574833361,5.806068506,5.518462824,5.257962376,5.681221401,5.639918472,5.673498712,5.501707319,5.658414601,5.713958031,5.943498786,5.980204743,5.666688612,5.893560095,5.910636944
AC018865.2,4.814619923,4.776761168,5.107749006,4.715577621,4.924369446,4.679723758,4.803976581,4.825583059,5.04795335,4.948207802,4.864618065,5.161768814,5.288032088,5.657986424,5.260660495,5.030100446,4.877282165,4.857679078
CCDC115,6.370723922,6.394284683,6.213907764,6.394072787,6.237751858,6.472558355,6.28761816,6.36966712,6.25997289,6.413865447,6.434932295,6.008730524,6.187951389,5.972784296,5.915789671,5.990151361,5.827854174,6.069953837
PTPN18,7.549365447,7.675079322,7.355571229,7.654410235,7.403350272,7.591053254,7.566609478,7.543453652,7.38437385,7.43882231,7.329756858,7.222469328,6.933584358,6.904196557,6.998351989,6.74708603,6.60578264,6.966512464
FAR2P2,5.333669117,5.339632859,5.366664215,5.319165381,5.270673201,5.347326925,5.151658968,5.277759997,5.367545287,5.38722131,5.511609971,5.504427771,5.601082916,5.819645577,5.819711681,5.61909323,5.646733056,5.433649335
CYP4F62P,5.111860716,5.223348682,5.433343224,5.154891086,5.237587201,5.09034327,5.261705365,5.240021786,5.316960801,5.316863698,5.254044908,5.375978175,5.687480213,5.976149393,5.727290146,5.432595527,5.278361233,5.279874579
CYP4F30P,5.111860716,5.223348682,5.433343224,5.154891086,5.237587201,5.09034327,5.261705365,5.240021786,5.316960801,5.316863698,5.254044908,5.375978175,5.687480213,5.976149393,5.727290146,5.432595527,5.278361233,5.279874579
AC140481.3,5.111860716,5.223348682,5.433343224,5.154891086,5.237587201,5.09034327,5.261705365,5.240021786,5.316960801,5.316863698,5.254044908,5.375978175,5.687480213,5.976149393,5.727290146,5.432595527,5.278361233,5.279874579
FAR2P3,5.333669117,5.339632859,5.366664215,5.319165381,5.270673201,5.347326925,5.151658968,5.277759997,5.367545287,5.38722131,5.511609971,5.504427771,5.601082916,5.819645577,5.819711681,5.61909323,5.646733056,5.433649335
ARHGEF4,6.340125369,6.492789148,6.143493457,6.442937457,6.128575036,6.286355301,6.455725107,6.361501904,6.087267234,6.310881915,6.255436871,6.241184412,6.232551191,5.900942327,5.965693428,5.934615463,5.766713683,5.991841143
FAR2P4,5.205548945,5.181842096,5.224864917,5.163299694,5.335640109,5.073458457,5.259985941,5.233906505,5.314959786,5.347157142,5.288273517,5.440557505,5.558066258,5.790116393,5.659920441,5.471475605,5.362626679,5.254397752
POTEKP,8.361610323,8.141146276,8.246251848,8.222424012,8.696581777,8.202513217,8.039132286,8.388123093,8.666005637,8.467038265,8.586340433,8.646554403,7.573795675,7.604282401,7.614475213,8.131401912,8.081465684,7.438547333
AJ239322.1,7.279814125,7.201154639,7.478605925,7.048548685,7.336450052,7.160294858,7.339243669,7.302908476,7.564830554,7.149049109,7.109323293,7.217443463,7.3155558,7.658689752,7.529486087,7.206189848,6.912287163,6.972409868
GPR39,4.523715166,4.403051224,4.392348269,4.379454142,4.349378177,4.557579985,4.289997387,4.404867356,4.401718724,4.341419958,4.409758318,4.391130569,4.498700083,4.781092262,4.751974826,4.315890053,4.374240092,4.505431374
LYPD1,6.954156836,7.025323572,6.873126931,7.04318723,6.740237399,7.087856331,6.916074344,6.970124521,6.699519917,6.822233425,6.899065402,6.691030232,7.270456281,7.188823091,6.996784408,7.245031809,7.383598872,7.824445065
NCKAP5,5.233414907,5.112597928,5.554048391,5.129830367,5.487173619,5.169425508,5.017654122,5.244247541,5.475107182,5.348039085,5.461985047,5.473185868,5.635680427,5.778188739,5.826185486,5.994983409,6.285363044,5.837304534
NCKAP5-AS1,3.879458679,4.190460886,4.193269758,3.518411021,3.73845662,3.770179009,4.09512356,3.963948333,3.921469726,4.081534376,4.046587765,3.998855711,4.089580046,3.901477961,4.285197191,3.950967643,3.886349498,3.775363589
MGAT5,8.623384274,8.466714242,8.481025497,8.597760477,8.374460742,8.67917007,8.414136484,8.614782368,8.596318509,8.575548661,8.557585218,8.168590333,7.720932188,7.751106302,7.631836925,7.548758674,7.319930194,7.379635473
MIR3679,6.744506298,6.901569352,6.356392791,6.772186484,6.707127549,6.562601457,6.635548609,6.626543968,6.528566404,6.21829965,6.254021318,6.677182127,6.643700734,6.435298223,6.344035289,5.993631984,5.947663247,6.184486586
CCNT2,7.469825833,7.144352715,7.75924748,7.398194526,8.096573489,7.315895556,7.14472215,7.607560997,8.069669873,7.625593513,7.612388371,8.076506084,8.032053186,8.463932541,8.58637594,8.580752372,8.990515457,8.37004384
RAB3GAP1,7.502562295,7.212322188,7.466312911,7.359026381,7.550843412,7.500726177,7.186455721,7.603089529,7.756961773,7.777392665,7.750457928,7.750442928,8.187076932,8.119897092,8.385358879,8.775582458,8.598578251,8.324038009
MCM6,9.212188961,9.02251447,8.72618776,9.196367327,9.180031511,9.267395642,9.118599832,9.279617329,9.257008074,9.53440158,9.487647563,9.155260363,8.869903519,8.788719508,8.65259466,8.862768809,8.361011892,8.391535377
RNA5SP105,3.770952232,3.789826724,3.833806022,3.85325835,3.788908916,3.856901392,3.957126022,3.527148729,3.861191993,3.895430134,3.812018674,4.000481192,3.994331003,4.039901893,3.897558148,3.537392551,3.496761281,3.740943002
KYNU,6.900476425,6.621245894,7.082270842,6.808262073,7.258806931,6.795710358,6.68119415,6.986722378,7.132319799,7.310367986,7.372469551,7.274597986,7.804154658,7.810384505,7.971046879,8.60456618,8.581442426,8.37824208
ACVR2A,6.834075051,6.596617527,6.977131509,6.703976933,7.153797142,6.561489929,6.514416458,6.892876746,7.194983941,6.996964113,6.895383348,7.227223345,7.366423932,7.717304357,7.777961062,7.89762174,8.10112617,7.552396488
EPC2,7.78711914,7.552085834,7.908755748,7.69656926,8.184676088,7.605897216,7.481838048,7.778261893,8.056858286,7.814593296,7.917638728,8.210701281,8.238291347,8.545598654,8.512825767,8.90718199,8.748932649,8.283970909
LYPD6,5.644633698,5.507427283,5.826115863,5.607959241,5.540780463,5.542785545,5.304387356,5.62800564,5.629221559,5.713783922,5.687114366,5.633214034,5.58996786,5.530290687,5.703753371,5.92868255,5.901328168,5.899588627
RBM43,5.372984727,5.2314649,5.380591536,5.362521222,5.494748694,5.249172687,5.252292767,5.309732141,5.343001954,5.651013666,5.628981784,5.673848801,5.514207922,5.684829848,5.404380028,5.6050123,5.994105673,5.543834818
NMI,6.095574906,5.736473331,6.03571832,5.984344727,6.299947231,6.073764723,5.640110973,6.032200435,6.179687903,6.158911911,6.228814989,6.239173952,6.08265311,6.407787098,6.341500731,6.833025739,6.810472537,6.215178141
PRPF40A,8.37142045,8.146712895,8.517334371,8.377183297,8.74444675,8.351953777,8.243634078,8.399249713,8.719343705,8.637824587,8.581760115,8.845268936,8.977797655,9.205021208,9.096338417,9.534426115,9.4004987,9.046734324
ARL6IP6,6.497190533,6.431869571,6.414125552,6.482766099,6.571060943,6.442069915,6.453410379,6.558397081,6.586264869,6.504283835,6.460602038,6.468699876,6.718105668,6.607175981,6.586770275,6.794927805,6.87432727,6.872720349
KCNJ3,5.028911636,4.955802792,4.984629119,4.948457729,4.949098951,4.948950605,4.804938282,4.902750447,4.861854874,4.808546457,4.842663691,4.820400941,4.755936139,4.812124546,4.926494974,4.734112405,4.667302975,4.641722405
NR4A2,7.097828708,7.082317247,7.473812198,7.047301059,7.363721651,7.189126382,6.917875083,7.157058241,7.179986394,6.946351604,6.93352559,6.929147378,6.286293888,6.742494606,6.691049832,6.440450552,6.869579361,6.607851598
CCDC148,3.749939355,3.696193795,4.091625315,3.639124869,3.976671925,3.620212338,3.653212273,3.62187992,3.939739072,3.584083234,3.737873711,3.938515332,3.891530066,4.189158758,4.166768421,4.685508637,4.779270583,4.042198817
PKP4,8.334815038,8.23728801,8.507314727,8.254278579,8.550529899,8.289155338,8.107661344,8.315407311,8.457769993,8.370245641,8.346264734,8.405242234,8.364903225,8.615314243,8.608069695,8.918736521,8.83617492,8.570193701
PKP4-AS1,4.148882654,4.317368502,4.434760134,4.19706229,4.289300438,4.166812402,4.198923538,4.188612446,4.370385285,4.05403705,4.175503048,4.353610924,4.524445309,4.580752926,4.524025341,4.176612159,4.441676647,4.082287549
TANC1,7.277203012,7.212409061,7.287427913,7.244863784,7.234921956,7.273791113,7.113789392,7.22867775,7.214875113,7.283005388,7.310001913,7.098920396,7.333562449,7.453588067,7.454809426,7.833306834,7.566699009,7.568076375
WDSUB1,6.732436738,6.621192074,6.795690924,6.631288044,6.820111899,6.70843826,6.494472296,6.799573559,6.75391068,6.665285599,6.740799723,6.634944399,6.629651283,6.80525227,6.674585744,7.186634532,7.035009944,6.893266977
MARCHF7,9.107091743,8.844407723,9.307165369,9.060964629,9.714066535,8.967301225,8.93021633,9.17997336,9.587787709,9.363403745,9.33523197,9.659154024,9.857994467,10.10257154,10.07202887,10.30014736,10.5036149,9.848121195
PLA2R1,4.370750895,4.38915736,4.646845365,4.373690208,4.566268198,4.319847864,4.323853638,4.430764639,4.648614313,4.332189988,4.427299184,4.53567317,4.112434438,4.131507689,4.17804891,3.922500039,4.128409651,3.959692281
RBMS1,6.617950957,6.390701117,6.681975846,6.537363514,6.923661983,6.574106682,6.332743916,6.592728165,6.821702243,6.445849867,6.499565939,6.630871929,7.037493749,7.31169689,7.381967234,7.7711547,7.915793509,7.466706329
PSMD14,8.798340726,8.434889675,8.916166238,8.710284922,9.023953298,8.744401952,8.634012535,8.788696427,8.919949933,8.949510388,9.04329089,8.962493164,8.983122142,8.912765061,8.883302706,9.242686865,9.220210085,8.977821213
RNA5SP109,4.117025845,4.255811014,4.421711529,3.937027293,4.287995847,3.981657631,3.919208265,4.240283739,4.53540158,4.512590211,4.752794812,4.450862127,3.501556571,3.346447446,3.441067187,3.111967889,3.348986476,3.312207752
AC019181.1,5.506899205,5.287620567,5.334151362,5.498475201,5.59243308,5.270298502,5.230051245,5.335639939,5.775724392,5.364917672,5.399621572,5.656802112,5.120829333,5.371857689,5.022921295,4.959885128,5.101135711,4.82974769
SNORA70F,5.506899205,5.287620567,5.334151362,5.498475201,5.59243308,5.270298502,5.230051245,5.335639939,5.775724392,5.364917672,5.399621572,5.656802112,5.120829333,5.371857689,5.022921295,4.959885128,5.101135711,4.82974769
AC019197.1,5.233247133,5.215463722,5.208013362,5.419973076,5.474282533,5.23209688,5.198002312,5.186380537,5.183002273,5.235366148,5.360073854,5.159211703,4.835448571,5.308697018,5.19038876,4.898165266,5.109080325,4.895870527
STK39,7.843387353,7.675232897,7.788796193,7.852997895,7.906210239,7.616947537,7.58922457,7.799381672,7.956355992,8.040272479,7.976073743,8.180286666,8.589529663,8.884868308,8.917543612,9.053658809,9.09858016,8.662355975
SPC25,6.776061474,6.61813091,6.600347322,6.819030804,6.782991719,6.723584698,6.685718361,6.828081611,6.966156631,6.97540706,6.950914949,7.061233069,6.533553118,6.684630604,6.671744349,6.892005453,6.690024125,6.532497554
RNA5SP533,2.721098568,2.576697823,2.811626704,2.816016143,2.681119971,2.950497436,2.881147906,2.742913681,2.89680225,2.641568921,2.545922346,2.895576164,2.821559105,2.875413547,2.928462975,2.595832554,2.455873541,2.537626946
RNA5SP529,2.721098568,2.576697823,2.811626704,2.816016143,2.681119971,2.950497436,2.881147906,2.742913681,2.89680225,2.641568921,2.545922346,2.895576164,2.821559105,2.875413547,2.928462975,2.595832554,2.455873541,2.537626946
RNA5SP59,2.721098568,2.576697823,2.811626704,2.816016143,2.681119971,2.950497436,2.881147906,2.742913681,2.89680225,2.641568921,2.545922346,2.895576164,2.821559105,2.875413547,2.928462975,2.595832554,2.455873541,2.537626946
METTL8,6.343039503,6.136167065,6.479312291,6.297236958,6.55702559,6.192553206,6.116720267,6.365880493,6.613675401,6.524461379,6.489885868,6.629581337,6.675230341,6.859369781,6.749384737,7.129578713,7.162639923,6.622134249
SLC25A12,5.863896304,5.683413515,5.81631313,5.803106754,5.76868858,5.822649699,5.63340444,5.812423283,5.68148773,5.869737229,5.840661713,5.697188749,5.431890283,5.509000756,5.486800379,5.441173985,5.39531026,5.324694377
AC078883.1,4.970070265,4.997613336,5.045484575,4.954946346,5.069471512,4.89083694,5.090861885,4.994156671,5.000055251,5.01018926,4.94359668,5.140828515,4.997975805,5.119925119,4.996311539,4.76585371,4.909534289,4.831473261
SP3,9.435316717,9.320810811,9.393855494,9.416644032,9.487490413,9.38762257,9.390318825,9.483219699,9.56536431,9.518059482,9.515025818,9.565989998,9.647624036,9.676461241,9.660834705,9.630057653,9.79645672,9.700304356
CHN1,5.917974039,5.714388537,5.974739942,5.826161089,5.934141376,5.714825283,5.70234692,5.842999156,5.946691207,5.954637429,5.940744615,5.958675326,5.996251886,6.058840744,6.121397027,6.348369677,6.28086497,5.944078697
ATP5MC3,5.39956736,5.265092826,5.296697493,5.321188112,5.179366894,5.368257128,5.196957108,5.296269008,5.216250317,5.323726892,5.405343966,5.131770466,4.853003343,4.933971013,4.891895112,4.937348933,4.847684199,5.000103782
HAGLR,5.665476961,5.804894619,5.770400978,5.851689436,5.704595673,5.764541803,5.825646677,5.716170873,5.631607607,5.645317482,5.599385263,5.639116721,5.537904991,5.611449897,5.551604977,5.317264699,5.475455072,5.542511071
AC074286.1,4.020851107,3.916698908,4.21627538,4.009284008,4.175104264,3.912076606,4.118994294,3.84738865,4.163705857,4.054795831,3.947312451,4.17500481,4.385091051,4.559892895,4.191216139,3.868155597,3.902770646,3.845936002
ARHGEF26,7.26725786,7.022784516,7.193579023,7.138946923,7.572819367,7.200870985,6.981489559,7.266238206,7.384307129,7.371249301,7.393753725,7.538426653,6.587122424,6.960887663,6.924679638,6.901663782,6.871549386,6.387863907
AC233280.13,6.058808805,6.194506864,5.981372328,5.859722946,5.964198044,6.151664111,6.151793037,5.895447032,6.036288864,5.66295947,5.87891842,5.747026896,5.928549937,6.292627885,5.714047339,5.594025758,5.446712554,5.568697936
MUC20-OT1,9.513594145,9.382075117,9.33803387,9.466635737,9.295267201,9.491646958,9.395270865,9.472528545,9.320061481,9.528718444,9.552498806,9.106999895,9.034261059,8.832784313,8.782327687,9.018286857,8.670256971,8.823334605
