"","GSM4731601","GSM4731602","GSM4731603","GSM4731604","GSM4731605","GSM4731606","GSM4731607","GSM4731608","GSM4731609","GSM4731610","GSM4731611","GSM4731612","GSM4731613","GSM4731614","GSM4731615","GSM4731616","GSM4731617","GSM4731618"
"G3BP2",5.84363224,5.87167164,5.970442449,5.86603145,6.065449411,6.00311854,5.481431956,5.733786938,5.727921049,5.819917865,5.796341907,5.585992691,5.123642964,5.408666871,5.290236729,4.527387144,5.30286439,4.866846914
"ANXA3",7.709887649,7.415211063,8.019942112,7.70704258,8.022925116,7.674951948,7.590702301,7.667539642,8.024991753,8.367472161,8.245482332,8.407361823,9.619540621,9.745717951,9.831460384,9.679753359,10.19634503,9.825651485
"GPX8",5.189319391,4.731769815,5.411265233,4.999279948,5.305695131,4.911454837,4.805361681,5.12204484,5.472024791,5.20678531,5.148804062,5.257561565,3.903770557,4.124792305,4.164444295,3.774366291,4.006871,3.606147901
"IL6ST",6.454364479,5.893276678,6.835525718,6.060183375,6.729767395,6.221030548,5.768289872,6.213088354,6.751326285,6.411572369,6.374625668,6.30832926,6.47284039,6.893654902,6.898065394,7.986351046,8.061040824,7.203557099
"GPAT3",5.777789666,5.707869004,5.955195858,5.619041011,5.663741864,5.721921653,5.702430379,5.730966787,5.623070953,5.810218384,5.782127527,5.658224031,6.486342388,6.48828369,6.547841815,7.224953587,7.083785104,6.986884737
"ZSWIM6",8.686293298,8.46919899,8.74176688,8.579109647,8.759535849,8.680711806,8.454875402,8.750014765,9.061484713,8.618348863,8.550523858,8.618372648,9.199052896,9.632051385,9.822305587,9.563512575,9.92756794,9.870810977
"TRAPPC13",5.0484886,4.767598861,5.378239093,4.941837071,5.433144009,4.867464986,4.5868965,5.06412904,5.442638927,5.192006826,5.244494722,5.447570141,5.359964693,5.510325337,5.692316127,5.99256118,6.204120368,5.519508675
"SHLD3",5.408341617,4.948857498,5.836823455,5.292450279,5.569923694,5.4954831,5.062134753,5.617651886,5.529844859,5.3663116,5.508391123,5.22782084,5.632828243,6.17963257,6.294803196,6.627285985,6.709062048,6.279133221
"AC010420.1",5.659181002,5.335499844,5.672841123,5.482700707,5.559526853,5.542288114,5.216101134,5.640812215,5.564634092,5.319568406,5.154829213,5.315012203,5.032997214,4.773778838,4.271089233,4.280374746,4.661184631,4.303298527
"AC112206.2",5.460745266,5.387324918,5.833732427,5.340439046,5.660478922,5.330641426,5.227099064,5.669662948,5.460097979,5.17956815,5.454910129,5.438262052,4.856577022,5.131631709,4.945089038,4.488418679,4.673741295,4.51142212
"AC022107.1",6.151504091,5.701314142,6.061960867,5.869895288,6.441572949,6.02929435,5.70719601,6.207340553,6.050201203,5.95404551,6.108551006,5.87192629,5.675579235,5.869814398,5.380141949,5.052910208,5.311095608,5.549029074
"ABCG2",5.728177397,5.724079668,5.671043283,5.871605724,5.588307544,5.571059061,5.77886046,5.858451233,5.797315132,6.249164354,6.008774691,6.127686982,7.742357036,7.136721033,7.727746709,8.885462846,8.380803806,8.688843028
"ENC1",4.977483604,4.696662791,5.619656243,4.819802973,5.002569669,5.265642042,4.827391033,4.822037245,5.410179308,5.282082385,5.249513877,5.167286323,7.414944801,7.731053489,7.506414206,8.570694853,8.360777791,8.282327996
"BMPR1B",5.229580757,5.147263488,5.359094992,5.14731035,5.275548769,5.102984892,5.022824688,5.161552155,5.175216637,5.23863248,5.17701254,5.414463984,5.905583031,5.910636093,6.142340714,6.930344056,6.65257287,6.434136481
"SLC39A8",6.891226989,6.692242795,6.873615514,6.790928405,6.918728972,6.734771063,6.712410288,6.751187302,6.903769391,7.090277324,7.002083697,6.798786962,6.047880382,6.120993697,6.155329027,6.192817083,5.916990555,5.808365602
"F2RL1",6.677140287,6.436092147,6.518134629,6.499214473,6.407061321,6.661177121,6.556764478,6.592688382,6.277331381,6.427678745,6.587954939,6.450680729,6.928022271,6.760957742,6.562777218,7.445806755,7.409245344,7.658978322
"CENPE",8.49679195,8.155321395,8.702838381,8.40833669,9.232741038,8.205906568,8.064634634,8.236408627,9.112864239,8.196122189,8.401823171,9.332358142,9.238018116,9.180429791,9.490124831,10.34069149,10.33600873,9.931253395
"TET2",9.68027539,9.612730224,10.22730566,9.731140307,10.1896945,9.682312468,9.614957597,9.733730764,10.19335716,9.576654594,9.476365339,9.942315805,8.882348844,9.304435041,9.254422186,8.677260884,9.417466564,9.059748278
"ARHGEF38",3.433727321,3.480508945,4.058654781,3.546839211,3.795349171,3.614144355,3.594702068,3.591865615,3.806174736,3.71269506,3.557724575,3.878258348,4.146613754,4.384401341,4.39527715,4.984366713,5.009903247,4.435944611
"SGMS2",6.092289081,5.920833609,6.324216276,6.081965005,6.344442461,5.989659756,6.090860029,6.098320042,6.31999526,6.012287243,6.014248,6.105249744,6.704793652,6.825888147,6.874815708,7.431247649,7.540680351,7.148851558
"SEC24B",8.503732822,8.320771749,8.587983835,8.384662314,8.635734245,8.450550373,8.174430322,8.524690362,8.704313925,8.620085783,8.527522652,8.712967958,8.920738489,9.284529065,9.191578558,9.628876079,9.386940217,9.012289051
"NBPF22P",5.971432725,5.834753846,5.721532098,5.970795126,6.046742068,5.846298933,5.838594187,5.973422264,5.857546264,5.555790922,5.682474194,5.633964567,5.183650593,5.255956118,5.061809959,5.33839407,4.933538091,5.017920947
"PLA2G12A",6.848680605,6.766228245,6.512224379,6.627383732,6.916915498,6.525343028,6.451319039,6.807909736,6.770912497,6.295659734,6.041142616,6.775906748,5.568518343,6.265269839,5.820266258,5.568751002,5.366087436,5.342350713
"CAST",8.553728401,8.410441826,8.484150996,8.488715973,9.072454585,8.285518761,8.400984511,8.641160572,8.82852631,8.550672133,8.37829024,8.773589265,9.267711492,9.763174416,9.807942897,9.826072715,9.933533306,9.438717288
"AC008906.1",4.414766042,4.386267806,5.206762932,4.854981455,4.619651616,4.602551576,4.582787431,4.719524877,4.859713087,4.480920538,4.638339117,4.665041498,5.091926746,4.975482807,4.932194158,6.114113881,5.718164928,5.280055115
"PPIP5K2",6.534531363,6.226082078,6.895450031,6.466509878,7.203687194,6.283059394,6.161911519,6.619970162,7.171241851,6.58261833,6.580227753,7.011854272,5.332118481,5.925470696,5.858972767,5.506391459,5.83754769,4.942759438
"DCP2",7.352458701,7.124666576,7.627820425,7.204265816,7.610969594,7.108184055,7.022318631,7.458179302,7.653550928,7.62291925,7.667470582,7.594570087,7.877625474,7.903584768,8.077437273,8.82302163,8.480635385,8.008399324
"HSD17B4",8.049234357,7.786773533,7.843251158,7.974521515,7.996814257,7.897147174,7.9171862,7.952671478,8.064285182,8.065013301,8.04008185,7.875883375,7.011441495,7.142129078,7.016450594,7.123172058,6.936899521,6.740372346
"SRFBP1",7.216419125,6.865170631,7.159217854,7.173693894,7.670625308,7.146789736,6.993879478,7.153329265,7.584795228,7.580722475,7.462001952,7.735813455,8.339476347,8.604738114,8.608176617,8.500646497,8.847570651,8.200731743
"PHAX",8.002788513,7.54747584,8.169125635,7.869689876,8.622928576,7.870785155,7.71550066,7.98544342,8.45644502,8.209969969,8.317764561,8.70061966,8.921498786,9.098133647,9.051296916,9.38712738,9.360818045,8.661675861
"LARP1B",6.122711873,5.880713443,6.332563339,6.082872301,6.620743259,6.052546975,5.802779047,6.220969899,6.584355371,6.196869559,6.199691509,6.545573248,6.451454555,6.826865863,6.830223319,7.397173124,7.501070777,6.757584177
"FNIP1",7.83748621,7.674993485,8.125283353,7.774432882,8.174324855,7.803851222,7.573565056,7.958283605,8.188327993,8.031184016,8.041727672,8.250632792,8.928646239,9.048435001,9.144751723,9.805521217,9.75171562,9.429168424
"SLC22A4",4.83971644,4.771129579,4.653787297,4.777274546,4.78360514,4.888149249,4.773682938,4.682081717,4.755324103,4.811469888,4.830106372,4.930190288,5.769028294,5.477006231,5.517945175,5.754312279,6.025580207,6.17092716
"SLC22A5",7.590521354,7.509259061,7.193365728,7.54963492,7.189421622,7.712493462,7.519443752,7.438687703,7.204000494,7.681348938,7.581242237,7.124529315,8.58158843,8.242481474,8.242419185,8.439732983,8.03837169,8.731502257
"ARHGAP10",7.396416992,7.15845499,7.217553076,7.352596222,7.291709518,7.340171966,7.189166532,7.413683778,7.263811688,7.511523787,7.491037504,7.234884577,7.763141955,7.639224415,7.798513558,8.592352047,8.125905498,8.086929739
"ZCCHC10",6.810566191,6.781724769,6.536018413,7.363547616,7.038365955,6.700531523,7.059212137,6.847913291,6.864236346,7.117295265,6.678297393,7.15955325,7.730163102,8.105822052,7.919784851,7.790715184,8.40394373,7.636408933
"DCLK2",4.139765673,4.36808686,4.461373143,4.243745893,4.243076875,4.194618572,4.21321406,4.182668695,4.19369564,4.068890142,4.184094333,4.361375633,4.87125385,4.825326387,4.770943047,5.899003522,5.765578197,5.663776723
"FHDC1",7.343497545,7.229068185,7.346206954,7.460520454,7.303379593,7.379140223,7.090405571,7.305740192,7.527668603,7.400472007,7.368632175,7.395462694,7.977534954,8.432477745,8.44291641,8.754945588,8.587012561,8.770457109
"TMEM131L",7.789034386,7.712560748,7.899706606,7.822236063,8.044470184,7.702803437,7.631975709,7.88041433,7.951547643,7.871531797,7.756670789,7.856332173,8.55024693,8.750581583,8.831548597,9.395900406,9.521098044,9.309143736
"MSMO1",8.185511443,7.937442842,7.978692114,8.090786746,8.370436153,8.158577819,8.014227752,8.103818889,8.235402513,8.117703671,8.009822643,8.093470564,7.19278925,7.444619407,7.329174634,7.12496882,7.264332884,7.265793242
"PURA",6.201938819,5.897981025,6.337239458,6.205421279,6.726600678,6.13617477,5.810078361,6.345582398,7.018086875,6.154780617,6.416963927,6.61026227,6.398845123,6.859485035,6.640106716,7.46511069,7.420700295,6.875589679
"PALLD",5.96930621,5.824107281,6.193383959,5.86884268,6.140505611,5.887884167,5.776908493,5.924130773,6.121335499,6.059809603,5.997232666,6.191211727,6.657295729,6.925134698,6.870368944,7.16409179,7.246572152,6.978229875
"ANKHD1",8.561212518,8.43478036,8.708022624,8.532506121,8.822120547,8.540734725,8.423825832,8.650635116,8.82161408,8.801045892,8.780868973,8.908750012,9.048953857,9.278289299,9.199048283,9.501962752,9.5588326,9.269380821
"ANKHD1-EIF4EBP3",8.561212518,8.43478036,8.708022624,8.532506121,8.822120547,8.540734725,8.423825832,8.650635116,8.82161408,8.801045892,8.780868973,8.908750012,9.048953857,9.278289299,9.199048283,9.501962752,9.5588326,9.269380821
"PCDHB2",6.549751831,6.376330235,6.650860338,6.637178895,6.307319631,6.362048168,6.290462585,6.521076043,6.272443996,6.208901606,6.156170551,6.081399587,5.324512946,5.435021936,5.672654999,5.380180829,5.41508442,5.381668228
"PCDHB3",7.656177534,7.669471633,7.585885154,7.60480127,7.774020427,7.811625095,7.203919067,7.529346697,7.602983218,7.291943595,7.267333535,7.54526964,5.765392478,6.465703233,5.90811862,5.60146885,5.858441323,5.8225437
"PCDHB4",6.294058481,6.151979354,6.48136045,6.388669572,6.345159865,6.544119659,5.891426392,6.23963885,6.441586656,6.155431959,6.237525657,5.896252841,5.166999387,5.560678025,5.179648438,5.152679015,5.45605107,5.420501989
"PCDHB5",5.879108345,5.963702821,6.138190927,6.085035645,5.920324763,5.739291842,5.715163056,5.82832722,5.940965844,5.836083757,5.885265045,5.910615785,5.267087832,5.459685606,5.434102171,5.094511344,4.804437116,5.362208125
"PCDHB8",7.361048933,7.00910276,7.732528753,7.149008217,7.323987206,7.027312533,7.002453959,7.103117,7.423746441,6.797431835,6.783868694,7.198356247,5.762800371,6.132545783,6.174203343,5.586442367,6.306557753,6.073514914
"PCDHB9",6.215200386,6.237214107,6.335507506,6.368726675,6.40073336,6.305478064,6.110297236,6.209090353,6.459245686,6.246148542,6.231977281,6.250815024,5.331674898,5.188508722,5.558734223,5.335504101,5.486775572,5.552366059
"PCDHB12",5.915719729,5.701122332,5.902129343,5.801461714,6.211010179,5.80435053,5.565933528,5.983124222,6.092561831,5.841615978,5.766495366,5.952602416,5.058112847,5.405635278,5.251734509,5.113167655,5.24160608,5.024632695
"CDKN2AIP",6.196780492,6.051793026,6.270706784,6.193877634,6.486869004,6.228666914,6.065988289,6.248080321,6.335239088,6.289538126,6.26920325,6.381492596,6.768546256,6.779865573,6.83060491,7.415551713,7.671751086,7.44884139
"AC093909.1",7.812736747,7.809055028,8.197892601,7.722471552,8.414925921,7.85371574,7.662317705,7.873878215,8.17071412,8.163944384,7.804172776,8.004649016,8.585696507,8.302780536,8.812589038,8.978406228,8.913942955,8.595565853
"GPX3",6.557508385,6.729782286,6.626552902,6.80878012,6.552057315,6.699218933,6.747606121,6.621115628,6.680102495,6.395255153,6.127691153,6.162381617,5.891535133,5.990171398,6.145902505,5.615458208,5.824034924,6.135434824
"GM2A",6.035364083,6.103954528,6.000821773,6.069827574,5.855917291,6.108678208,6.033604634,6.003379882,5.811993961,5.918341215,5.894661632,5.693136538,5.236091797,5.151000619,4.902732468,4.994009169,4.985657163,5.215240907
"PWWP2A",6.862898986,6.612081684,6.886457721,6.681216188,6.969294023,6.597422412,6.52371237,6.731610825,7.045710862,6.844875762,6.850849549,7.158340384,7.141132708,7.472102134,7.405307431,7.881694615,8.048865387,7.49214097
"CCNG1",7.971012401,7.666425773,7.904965928,7.896948558,8.27336483,7.765168994,7.724142543,7.964460417,8.119102952,7.682959941,7.585607809,7.959118906,6.084923198,6.602452679,6.663088725,6.553115444,6.759957709,6.242582251
"HMMR",7.2862829,6.939508245,7.413308035,7.170190922,7.667244501,7.150508505,7.069173511,7.335260362,7.725417079,7.370868781,7.387616959,7.747748042,8.3727904,8.359198355,8.443699109,9.116358285,9.15612193,8.791743639
"SPDL1",6.982918736,6.645105174,7.37097116,6.890721107,7.377919561,6.7732396,6.672197515,6.980641825,7.437515113,7.161149494,7.138296692,7.402522629,7.537955206,7.785506349,7.879445466,8.148650429,8.278835055,7.66092211
"AC008663.1",8.598721096,8.559671843,9.092036973,8.742585879,9.076993693,8.712354716,8.576945391,8.701440757,8.955297347,8.683878157,8.638877715,8.692061026,6.987105539,7.751479124,7.651174953,6.101312019,6.895343797,6.770121547
"AC008663.2",4.742675089,4.687920077,5.437908614,4.716133425,5.372714102,4.763746532,4.871489061,4.85544339,5.449000144,4.865104612,5.009368637,5.47895227,4.500950172,4.835623308,4.795534682,3.969589975,4.29528564,3.904827466
"CPEB4",5.712375486,5.571061692,6.027576671,5.630969545,5.968443186,5.665359836,5.405869678,5.642813292,5.880682325,5.593336031,5.662010068,5.792346522,6.109753405,6.398833517,6.593343019,7.489951177,7.477675227,6.968848791
"AC138965.2",5.692568508,5.555247494,5.428915656,5.502904339,5.905579334,5.527269024,5.615625152,5.701558441,5.965611068,5.438092552,5.252951487,5.91239974,5.219547319,5.797121747,5.404985367,4.872935763,4.517226321,4.847259139
"SIMC1",7.9426947,7.883309637,7.992739295,8.053106284,8.249826456,7.925444355,7.732047623,7.999809176,8.069365891,7.903919224,7.807166124,7.729850804,7.056323481,7.311965547,7.51139059,7.013570648,7.25454129,7.096475686
"AC139795.1",7.9426947,7.883309637,7.992739295,8.053106284,8.249826456,7.925444355,7.732047623,7.999809176,8.069365891,7.903919224,7.807166124,7.729850804,7.056323481,7.311965547,7.51139059,7.013570648,7.25454129,7.096475686
"MTRF1L",7.02604957,6.752592214,7.258999898,6.952712183,7.683176206,6.762358903,6.618835806,7.046428964,7.558313066,7.246912249,7.057240866,7.340152502,7.789716608,8.171669258,8.16324033,8.335762394,8.551638608,7.797730332
"DLL1",6.799916932,6.872962161,6.49825691,6.715766779,6.403366963,6.876114261,6.648951792,6.69480852,6.412951697,7.035639416,7.019476675,6.591560345,7.522188742,7.129804877,7.227470122,7.972409751,7.450054367,8.158625597
"ATAT1",7.049854575,7.128820646,7.425654771,7.140953813,7.508042379,7.155061654,6.992616909,7.170071579,7.453438008,7.015002182,6.931897695,7.014078125,6.369556111,6.947857871,6.853966284,5.991296216,6.513347562,6.266516938
"HSPA1A",10.72711529,10.72592152,10.2182361,10.73046517,10.0692746,10.82168536,10.61946732,10.64965609,10.1548115,10.775626,10.77558814,10.02873879,9.668361742,9.43421372,9.468609812,9.546328983,9.248743973,9.908593825
"HSPA1B",10.72711529,10.72592152,10.2182361,10.73046517,10.0692746,10.82168536,10.61946732,10.64965609,10.1548115,10.775626,10.77558814,10.02873879,9.668361742,9.43421372,9.468609812,9.546328983,9.248743973,9.908593825
"PPT2",7.450578917,7.531506218,7.157924997,7.461660222,7.153547125,7.440087065,7.430685256,7.428457907,7.103450507,7.328516375,7.345499294,7.151635544,6.854177178,6.798180599,6.746594639,6.339278973,6.309263147,6.64612945
"EGFL8",7.450578917,7.531506218,7.157924997,7.461660222,7.153547125,7.440087065,7.430685256,7.428457907,7.103450507,7.328516375,7.345499294,7.151635544,6.854177178,6.798180599,6.746594639,6.339278973,6.309263147,6.64612945
"PTPRK",8.596683829,8.459364138,8.789335346,8.580280738,8.894415762,8.467854862,8.382358801,8.657854621,8.922321837,8.626103292,8.554317065,8.809312309,9.360289864,9.583352347,9.571742209,9.745801792,9.807124141,9.406212581
"DXO",7.052036147,6.916354233,6.504243861,6.858427539,6.353573476,7.053913105,6.600614234,6.70030877,6.187605144,6.74949123,6.624181662,5.916478505,6.134689211,5.909289348,6.095803553,5.337941344,5.615138279,6.149887556
"AL845464.1",7.450578917,7.531506218,7.157924997,7.461660222,7.153547125,7.440087065,7.430685256,7.428457907,7.103450507,7.328516375,7.345499294,7.151635544,6.854177178,6.798180599,6.746594639,6.339278973,6.309263147,6.64612945
"AL662828.1",7.450578917,7.531506218,7.157924997,7.461660222,7.153547125,7.440087065,7.430685256,7.428457907,7.103450507,7.328516375,7.345499294,7.151635544,6.854177178,6.798180599,6.746594639,6.339278973,6.309263147,6.64612945
"PRKAR2B",7.440817939,7.21919225,7.736408183,7.333052709,7.619611699,7.297199387,7.17000736,7.447018466,7.766925736,7.220322241,7.270878104,7.39787063,6.346294997,6.785512912,6.601197414,6.717703758,6.656131714,6.12600552
"ZYX",8.145310802,8.423083876,7.856929423,8.279279706,7.690166413,8.230344623,8.190853761,7.966388253,7.769128218,8.259470058,8.176831006,7.891950665,8.956286342,8.833896873,8.925330494,8.884484212,8.763671107,9.380045906
"TTYH3",8.11556922,8.352412937,7.738273103,8.286814134,7.591195298,8.292691648,8.224345652,8.082759488,7.683392545,7.913984978,7.863022107,7.480814472,7.486860744,7.210412413,6.998978369,7.0054864,6.971428811,7.407020421
"MIOS",6.657875885,6.312684298,6.773095519,6.514990334,6.93285335,6.42994814,6.154065604,6.692080839,6.979171381,6.685774229,6.661928831,6.815715126,7.282327095,7.623323228,7.574131647,8.274858669,8.414077649,7.687748363
"NQO2",7.292913386,7.22697463,7.202427812,7.293405614,7.341718552,7.362631329,7.134243308,7.188757943,7.081665665,7.090737248,7.07446854,6.864070744,6.532565874,6.50211909,6.333783399,6.4899166,6.428249442,6.504938207
"RNF5P1",9.000364188,9.107063251,8.30212018,9.226915346,8.595137521,8.972787481,8.91956671,8.846131277,8.495809603,8.866444386,8.708159859,8.279647917,8.16396358,8.299972221,8.207546879,7.833155073,8.043984721,8.465583043
"GFOD1",6.661780853,6.124212702,6.269437106,6.174793304,6.374360325,6.305308913,5.987795842,6.055960051,6.22318428,6.647878631,6.59863961,6.774830704,6.761596555,6.483824434,6.646016719,7.288318599,7.323521264,6.788203215
"ALDH5A1",7.005789397,7.114598989,6.557593236,7.251175042,6.441864073,7.16306658,7.027908549,7.241212935,6.333426351,7.281659483,6.925083166,6.578321062,6.185313727,5.515660143,5.903231841,5.988075357,5.682190007,6.126224411
"CMAHP",5.907173357,5.913165537,6.154212598,5.753368711,6.390691827,5.715770205,5.493439878,6.073352246,6.001215311,6.060540188,6.220313683,6.297689063,7.1807601,7.45527594,7.249315515,7.075881777,7.60835305,6.881650519
"AL513548.1",6.504583204,6.235333359,6.930508735,6.428929286,6.514614268,6.812631274,5.865985036,6.019985156,6.346068228,6.069047628,6.22471001,6.19931091,5.281953992,5.534397402,6.033012679,5.43202416,5.900604004,5.902472665
"H4C9",5.405679973,5.361960887,5.62581337,5.298144445,5.546857962,5.468285017,5.364880536,5.418783016,5.585494051,5.460580754,5.691356508,5.411105331,6.024392674,6.078249469,5.797959132,6.444289707,6.249064523,6.211387939
"ZSCAN12P1",5.732966738,6.027291264,6.079541305,5.967215596,5.776950519,5.677249272,5.465306975,5.850172131,6.315077213,6.018517859,6.149970182,6.221888807,7.327118688,7.363642015,7.98803342,8.06497227,8.121675814,7.811184533
"SEPTIN7",7.126335544,6.739611969,7.266701511,7.051847944,7.615049419,6.935865343,6.855072626,7.127586531,7.545384904,7.34482092,7.401589265,7.595635672,7.669100221,7.709593429,7.745995408,8.239551132,8.211642688,7.61686442
"ANLN",9.860020328,9.635746584,10.04630003,9.77496498,10.16327894,9.809650047,9.672381372,9.788064709,10.30379701,9.956709088,9.883792467,10.32832816,10.35421819,10.71294467,10.77798234,10.89762276,11.09774027,10.85604944
"ADCY1",8.67848078,8.641187535,8.176036396,8.67269321,8.133568568,8.694340299,8.571458442,8.525348814,8.322046641,8.65662371,8.616073735,8.108344598,7.033393392,6.695060054,6.794312349,6.935374172,6.572678622,6.892337884
"SBDSP1",8.408929633,8.084568237,8.641425923,8.333107132,8.842824585,8.258533411,8.290320091,8.34691926,8.80607505,8.731948516,8.734472936,9.011089925,9.221572182,9.416731585,9.44685287,9.574389514,9.629696096,9.256450067
"PPT2-EGFL8",7.450578917,7.531506218,7.157924997,7.461660222,7.153547125,7.440087065,7.430685256,7.428457907,7.103450507,7.328516375,7.345499294,7.151635544,6.854177178,6.798180599,6.746594639,6.339278973,6.309263147,6.64612945
"MIR6833",9.000364188,9.107063251,8.30212018,9.226915346,8.595137521,8.972787481,8.91956671,8.846131277,8.495809603,8.866444386,8.708159859,8.279647917,8.16396358,8.299972221,8.207546879,7.833155073,8.043984721,8.465583043
"POLR3E",9.69524028,9.6481656,9.201870501,9.933641139,9.410379622,9.977153236,9.587457368,9.480184722,9.498158977,9.457322026,9.430996407,9.23036225,9.031891757,8.550229579,9.002259837,8.205042928,8.614754159,9.223463863
"LIMK1",7.774456018,7.809959127,7.354443374,7.83358099,7.241039726,7.698775468,7.72701558,7.655035331,7.173162144,7.421107614,7.356042767,6.983393768,7.006275222,6.844313768,6.708524804,6.791254222,6.503422551,7.03667502
"PTPN12",8.208443982,7.950304493,8.2701917,8.08564446,8.577514158,8.088334423,7.964394785,8.250532866,8.530944342,8.227311314,8.247967341,8.466195707,8.600190614,8.800537527,8.723979219,9.31952758,9.349230913,8.838141523
"RSBN1L",7.225102969,6.908673748,7.269142244,7.117295634,7.450359179,6.978722466,6.920975484,7.19308785,7.44815342,7.310422713,7.353299787,7.379987293,7.736695514,7.855737501,7.831983698,8.560528516,8.201931063,7.810531732
"KLHDC3",7.926928713,7.955712967,7.212489757,8.006775023,7.320320144,8.083290036,7.922561762,7.880938571,7.230818774,7.816727617,7.83839749,7.10908283,6.807588812,6.292518377,6.388233299,6.628050489,6.19863022,6.702503291
"AKAP9",8.336236132,8.055543769,8.663452026,8.17998564,8.950339003,8.184741138,7.998750974,8.336277861,8.866311685,8.437307279,8.547521943,8.995738979,8.820999311,9.14847092,9.183690357,9.559801214,9.620667636,8.989926339
"RBM48",6.609739911,6.270862488,6.91503735,6.566295077,7.048485727,6.388923702,6.444466109,6.744754811,7.02547976,7.022656889,6.940543925,7.188906213,7.580445,7.546708053,7.664245369,7.555510234,7.914599791,7.365364218
"ADGRF4",4.453481784,4.435406225,4.468922033,4.38558926,4.441140581,4.379750458,4.25582922,4.456664124,4.437393314,4.299592209,4.498019941,4.519742037,5.584005477,5.288700904,5.812081098,6.034190239,6.28147172,6.116346534
"RN7SKP116",3.801168531,3.592063991,4.112880478,3.474670337,3.877216054,3.528322515,3.513509422,3.628448002,4.013863568,3.41194076,3.599685379,3.856044664,3.784494501,4.330598975,4.391317829,5.119300203,4.816437801,4.870285391
"TMEM14A",8.069004799,7.881144564,8.259424941,8.058066989,8.24282945,8.194279369,7.899151998,8.033064672,8.275986099,8.136136948,8.282603104,8.271293692,6.753979386,7.194504038,7.095254077,6.92252113,7.231899835,6.773603782
"DST",7.87704895,7.357427181,8.640023215,7.888356757,8.411370155,7.672250793,7.354079543,7.927450971,8.375246718,7.970217094,8.072199294,8.203652082,8.894940692,9.071843453,9.173080211,9.907066154,10.05530187,9.216437609
"LMTK2",8.337542181,8.248401106,8.194075711,8.354628395,8.250232636,8.334666415,8.092451031,8.298264802,8.356992328,8.394986057,8.394572989,8.233413448,8.878638475,8.835594828,8.77265135,9.310948815,9.044990639,9.015730361
"AL021368.3",6.504583204,6.235333359,6.930508735,6.428929286,6.514614268,6.812631274,5.865985036,6.019985156,6.346068228,6.069047628,6.22471001,6.19931091,5.281953992,5.534397402,6.033012679,5.43202416,5.900604004,5.902472665
"AL135905.1",4.360257241,4.221412321,4.575147955,3.903598447,4.392166047,4.155443388,3.894622223,4.201421452,4.727635485,4.115247896,4.057515813,3.885874162,4.706604363,4.83460688,4.964436391,6.042247974,6.030474674,5.565720254
"MOSPD3",7.708138389,8.019114549,7.501186378,7.879183276,7.438816034,7.969279906,7.738587436,7.648002018,7.505652883,7.447517607,7.46683356,7.220888542,7.055643669,7.029287659,6.960557129,6.800366143,6.741587572,7.09782889
"CD109",5.243097565,5.101446595,5.319892516,5.120557134,5.487326107,5.053689863,4.888115984,5.403562234,5.221195922,4.793821493,4.876754368,4.922410076,5.274366112,5.488301463,5.705337328,6.268012709,6.244184974,5.93683577
"SRRT",8.336540682,8.405842548,7.932399614,8.416415424,7.998260028,8.445716335,8.302392162,8.326897923,7.982723954,8.29616619,8.312732099,7.907670766,7.652338787,7.732433034,7.526922194,7.627763255,7.23080415,7.530210243
"AP1S1",8.01333573,8.15336722,7.692632726,8.081739727,7.796407123,8.28850817,7.925962419,7.932703828,7.794886606,8.033808915,7.938658758,7.472949003,7.026474672,7.017315302,7.209286625,6.788443587,6.885695526,7.113746597
"MIR4653",7.689102773,7.65779542,8.32188514,7.842540023,8.488270819,7.553854324,7.542194009,7.55594397,8.330489033,7.471396865,7.445536692,7.852080064,6.193769446,7.169813653,7.18952421,6.028681055,7.096816987,6.428686828
"PHIP",9.025419692,8.80445476,9.463531823,9.05057685,9.762602759,8.750726994,8.811510292,9.035240691,9.77351988,9.152726348,9.19746911,9.738564682,9.690142312,10.08226602,10.05631275,10.44606309,10.61731765,9.933316012
"SH3BGRL2",7.469046642,7.178744606,7.586072411,7.294304103,7.720659521,7.323394306,7.145512694,7.544861794,7.760470426,7.2396887,7.276070137,7.388167914,6.351167774,6.482305594,6.792866001,6.538640109,6.75584215,6.358430662
"POLR2J3",11.22515431,11.03259719,11.05316255,11.34249025,11.03732118,11.0239201,10.97635885,11.01060113,10.96401836,10.98563509,10.93296147,10.68346154,10.44686493,10.77988108,10.15659191,10.51071603,9.980603336,10.41360177
"NT5E",4.756303789,4.741590112,4.859782214,4.732218517,4.953721262,4.670958789,4.556808498,4.746830736,4.886655263,4.727099737,4.770633601,4.959398569,5.147674649,5.389544376,5.497804444,5.934469074,6.15402066,5.599837797
"ZNF292",7.621010769,7.358831235,8.195745301,7.453708997,8.285112044,7.432268131,7.259810751,7.713354549,8.290945596,7.671672902,7.614997567,8.2015551,8.229457125,8.760294353,8.760984778,9.076134094,9.599402664,8.955665116
"FUT9",4.830868602,4.27471143,5.521942488,4.669643335,5.535830996,4.864361056,4.382949918,4.938364083,5.423389291,5.065628454,5.191693257,5.787937278,5.681150776,6.131244534,6.311642695,6.811055842,7.073789635,5.979520997
"FOXO3",8.306084542,8.258944238,8.401591141,8.286799513,8.338345556,8.31233411,8.205347797,8.33071544,8.395677951,8.425935869,8.419248731,8.433470245,8.751338867,8.801711567,8.878314064,9.300373094,9.074076838,9.010561079
